,배우명,드라마명,역할,성별,장르,방영요일,방송사,나이,방영년도,가중평점,결혼여부
656,안내상,용왕님 보우하사,조연,남자,"['comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['MBC'],56,2019,7.7,기혼
657,안내상,손 the guest,조연,남자,"['thriller', 'sf']","['wednesday', ' thursday']",['OCN'],55,2018,8.25,기혼
658,안내상,황금주머니,조연,남자,"['food', 'drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['MBC'],53,2016,7.7,기혼
659,김광규,홍천기,조연,남자,"['romance', 'sf', 'drama', 'hist_war']","['monday', ' tuesday']","['SBS', ' VIKI', ' VIUTV']",55,2021,7.91,미혼
660,김광규,트랩,조연,남자,"['thriller', 'drama']","['saturday', ' sunday']",['OCN'],53,2019,7.72,미혼
661,김광규,검사내전,주연,남자,"['drama', 'thriller', 'society']","['monday', ' tuesday']",['JTBC'],53,2019,7.78,미혼
662,김광규,병원선,조연,남자,"['drama', 'society', 'romance']","['wednesday', ' thursday']",['MBC'],51,2017,7.78,미혼
663,김설현,살인자의 쇼핑목록,주연,여자,"['thriller', 'comedy']","['wednesday', ' thursday']",['TVN'],28,2022,7.78,미혼
664,김설현,낮과 밤,주연,여자,"['thriller', 'sf']","['monday', ' tuesday']",['TVN'],26,2020,7.9,미혼
665,김설현,나의 나라,주연,여자,"['romance', 'action', 'hist_war', 'drama']","['friday', ' saturday']","['JTBC', ' NETFLIX']",25,2019,8.01,미혼
666,김설현,오렌지 마말레이드,주연,여자,"['romance', 'sf', 'drama', 'hist_war']",['friday'],['KBS2'],21,2015,7.14,미혼
667,임시완,트레이서,주연,남자,"['thriller', 'action', 'drama']","['friday', ' saturday']",['MBC'],35,2022,7.71,미혼
668,임시완,런 온,주연,남자,"['drama', 'romance', 'sports']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",33,2020,8.17,미혼
669,임시완,왕은 사랑한다,주연,남자,"['romance', 'drama', 'hist_war', 'society']","['monday', ' tuesday']","['MBC', ' VIKI']",30,2017,7.73,미혼
670,최수영,당신이 소원을 말하면,주연,여자,"['society', 'drama']","['wednesday', ' thursday']","['KBS2', ' VIUTV']",33,2022,7.73,미혼
671,최수영,런 온,주연,여자,"['drama', 'romance', 'sports']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",31,2020,8.17,미혼
672,최수영,본대로 말하라,주연,여자,['thriller'],"['saturday', ' sunday']",['OCN'],31,2020,7.89,미혼
673,최수영,밥상 차리는 남자,주연,여자,"['food', 'drama', 'romance']","['saturday', ' sunday']",['MBC'],28,2017,7.68,미혼
674,송중기,빈센조,주연,남자,"['drama', 'thriller', 'comedy', 'society']","['saturday', ' sunday']","['NETFLIX', ' TVN']",37,2021,8.82,기혼
675,송중기,태양의 후예,주연,남자,"['comedy', 'action', 'romance']","['wednesday', ' thursday']",['KBS2'],32,2016,8.6,기혼
676,김래원,루카: 더 비기닝,주연,남자,"['thriller', 'action', 'sf']","['monday', ' tuesday']",['TVN'],41,2021,7.58,미혼
677,김래원,흑기사,주연,남자,"['drama', 'sf', 'romance']","['wednesday', ' thursday']",['KBS2'],37,2017,7.53,미혼
678,손호준,"우리, 사랑했을까",주연,남자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",37,2020,7.51,미혼
679,손호준,눈이 부시게,조연,남자,"['drama', 'romance']","['monday', ' tuesday']","['JTBC', ' VIKI']",36,2019,7.93,미혼
680,손호준,불어라 미풍아,주연,남자,"['romance', 'drama', 'society']","['saturday', ' sunday']",['MBC'],33,2016,7.68,미혼
681,손호준,미세스 캅,주연,남자,"['thriller', 'action']","['monday', ' tuesday']",['SBS'],32,2015,7.73,미혼
682,공승연,불가살: 영원의 영혼들,주연,여자,"['thriller', 'drama', 'sf']","['saturday', ' sunday']","['NETFLIX', ' TVN']",29,2021,7.98,미혼
683,공승연,조선혼담공작소 꽃파당,주연,여자,"['romance', 'comedy', 'hist_war', 'drama']","['monday', ' tuesday']","['JTBC', ' VIKI']",27,2019,7.74,미혼
684,공승연,써클: 이어진 두 세계,주연,여자,"['thriller', 'sf']","['monday', ' tuesday']",['TVN'],25,2017,8.11,미혼
685,공승연,내성적인 보스,주연,여자,"['romance', 'comedy', 'society', 'drama']","['monday', ' tuesday']",['TVN'],25,2017,7.85,미혼
686,공승연,마스터-국수의 신,주연,여자,"['food', 'thriller', 'romance', 'drama']","['wednesday', ' thursday']",['KBS2'],24,2016,7.69,미혼
687,서지훈,조선혼담공작소 꽃파당,주연,남자,"['romance', 'comedy', 'hist_war', 'drama']","['monday', ' tuesday']","['JTBC', ' VIKI']",23,2019,7.74,미혼
688,서지훈,솔로몬의 위증,주연,남자,"['drama', 'society', 'youth']","['friday', ' saturday']",['JTBC'],20,2016,7.88,미혼
689,이서진,타임즈,주연,남자,"['thriller', 'society', 'sf']","['saturday', ' sunday']",['OCN'],51,2021,7.7,미혼
690,이서진,트랩,주연,남자,"['thriller', 'drama']","['saturday', ' sunday']",['OCN'],49,2019,7.72,미혼
691,이서진,결혼계약,주연,남자,"['drama', 'romance']","['saturday', ' sunday']",['MBC'],46,2016,7.86,미혼
692,강하늘,인사이더,주연,남자,"['thriller', 'action', 'society']","['wednesday', ' thursday']",['JTBC'],33,2022,7.74,미혼
693,강하늘,동백꽃 필 무렵,주연,남자,"['drama', 'thriller', 'comedy', 'romance']","['wednesday', ' thursday']","['KBS2', ' NETFLIX']",30,2019,8.26,미혼
694,강하늘,달의 연인 - 보보경심 려,주연,남자,"['romance', 'sf', 'hist_war']","['monday', ' tuesday']",['SBS'],27,2016,8.57,미혼
695,하지원,초콜릿,주연,여자,"['drama', 'society', 'romance']","['friday', ' saturday']","['JTBC', ' NETFLIX']",42,2019,7.91,미혼
696,하지원,병원선,주연,여자,"['drama', 'society', 'romance']","['wednesday', ' thursday']",['MBC'],40,2017,7.78,미혼
697,하지원,너를 사랑한 시간,주연,여자,"['youth', 'comedy', 'romance']","['saturday', ' sunday']",['SBS'],38,2015,7.61,미혼
698,권상우,날아라 개천용,주연,남자,"['romance', 'thriller', 'comedy', 'society']","['friday', ' saturday']",['SBS'],45,2020,7.7,기혼
699,권상우,추리의 여왕,주연,남자,"['comedy', 'thriller', 'action', 'drama']","['wednesday', ' thursday']",['KBS2'],42,2017,7.86,기혼
700,성동일,당신이 소원을 말하면,주연,남자,"['society', 'drama']","['wednesday', ' thursday']","['KBS2', ' VIUTV']",59,2022,7.73,기혼
701,성동일,고스트 닥터,조연,남자,"['sf', 'comedy', 'society']","['monday', ' tuesday']",['TVN'],59,2022,8.17,기혼
702,성동일,지리산,조연,남자,"['thriller', 'drama', 'sf']","['saturday', ' sunday']","['IQIYI', ' TVN']",58,2021,7.9,기혼
703,성동일,시지프스: 신화,조연,남자,"['thriller', 'action', 'sf']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",58,2021,7.76,기혼
704,성동일,트랩,주연,남자,"['thriller', 'drama']","['saturday', ' sunday']",['OCN'],56,2019,7.72,기혼
705,성동일,방법,주연,남자,"['thriller', 'sf']","['monday', ' tuesday']",['TVN'],57,2020,7.74,기혼
706,성동일,친애하는 판사님께,조연,남자,"['romance', 'comedy', 'society', 'drama']","['wednesday', ' thursday']",['SBS'],55,2018,7.84,기혼
707,성동일,라이브,조연,남자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']","['NETFLIX', ' TVN']",55,2018,8.16,기혼
708,성동일,응답하라 1988,조연,남자,"['drama', 'youth', 'comedy', 'romance']","['friday', ' saturday']",['TVN'],52,2015,8.82,기혼
709,나나,오! 주인님,주연,여자,"['sf', 'comedy', 'romance']","['wednesday', ' thursday']","['IQIYI', ' MBC']",31,2021,7.43,미혼
710,나나,저스티스,주연,여자,"['drama', 'thriller', 'society']","['wednesday', ' thursday']",['KBS2'],29,2019,7.71,미혼
711,나나,킬잇,주연,여자,"['thriller', 'action', 'drama']","['saturday', ' sunday']",['OCN'],29,2019,7.99,미혼
712,나나,굿 와이프,조연,여자,"['romance', 'drama', 'society']","['friday', ' saturday']",['TVN'],26,2016,7.77,미혼
713,이혜리,꽃 피면 달 생각하고,주연,여자,"['comedy', 'romance', 'action', 'hist_war']","['monday', ' tuesday']",['KBS2'],28,2021,7.7,미혼
714,이혜리,간 떨어지는 동거,주연,여자,"['sf', 'comedy', 'romance']","['wednesday', ' thursday']","['IQIYI', ' TVN']",28,2021,8.23,미혼
715,이혜리,미쓰리는 알고 있다,주연,여자,"['drama', 'comedy', 'society']","['wednesday', ' thursday']",['TVN'],26,2019,7.69,미혼
716,이혜리,투깝스,주연,여자,"['thriller', 'comedy', 'romance', 'sf']","['monday', ' tuesday']",['MBC'],24,2017,7.78,미혼
717,이혜리,딴따라,주연,여자,"['drama', 'comedy', 'society', 'music']","['wednesday', ' thursday']",['SBS'],23,2016,7.7,미혼
718,이혜리,응답하라 1988,주연,여자,"['drama', 'youth', 'comedy', 'romance']","['friday', ' saturday']",['TVN'],22,2015,8.82,미혼
719,이규한,"선배, 그 립스틱 바르지 마요",주연,남자,"['romance', 'comedy', 'society', 'drama']","['monday', ' tuesday']","['IQIYI', ' JTBC']",42,2021,7.93,미혼
720,이규한,우아한 가,조연,남자,"['romance', 'thriller', 'drama']","['wednesday', ' thursday']",['MBN'],40,2019,7.99,미혼
721,이규한,애인 있어요,주연,남자,"['drama', 'romance']","['saturday', ' sunday']",['SBS'],36,2015,7.72,미혼
722,김혜수,소년심판,주연,여자,"['drama', 'society']",['friday'],['NETFLIX'],53,2022,8.13,미혼
723,김혜수,하이에나,주연,여자,"['etc', 'comedy', 'romance']","['wednesday', ' thursday']",['TVN'],37,2006,7.7,미혼
724,김혜수,시그널,주연,여자,"['thriller', 'sf']","['friday', ' saturday']",['TVN'],47,2016,8.69,미혼
725,김해숙,내일,조연,여자,"['thriller', 'action', 'drama', 'sf']","['friday', ' saturday']","['MBC', ' NETFLIX']",68,2022,8.53,기혼
726,김해숙,구경이,주연,여자,"['comedy', 'thriller', 'action']","['saturday', ' sunday']","['JTBC', ' NETFLIX']",67,2021,7.86,기혼
727,김해숙,스타트업,조연,여자,"['romance', 'youth', 'comedy', 'society']","['saturday', ' sunday']","['NETFLIX', ' TVN']",66,2020,8.02,기혼
728,김해숙,세상에서 제일 예쁜 내 딸,주연,여자,"['romance', 'drama', 'society']","['saturday', ' sunday']",['KBS2'],65,2019,7.7,기혼
729,김해숙,나인룸,주연,여자,"['thriller', 'drama', 'sf']","['saturday', ' sunday']",['TVN'],64,2018,7.72,기혼
730,김해숙,아버지가 이상해,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],63,2017,8.19,기혼
731,최원영,꽃 피면 달 생각하고,조연,남자,"['comedy', 'romance', 'action', 'hist_war']","['monday', ' tuesday']",['KBS2'],46,2021,7.7,기혼
732,최원영,너를 닮은 사람,주연,남자,"['romance', 'thriller', 'drama']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",46,2021,7.68,기혼
733,최원영,아내가 바람났다,주연,남자,"['thriller', 'drama']","['monday', ' tuesday']",['MBN'],45,2020,7.71,기혼
734,최원영,쌍갑포차,주연,남자,"['thriller', 'comedy', 'drama', 'sf']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",45,2020,8.33,기혼
735,최원영,닥터 프리즈너,주연,남자,"['thriller', 'society']","['wednesday', ' thursday']",['KBS2'],44,2019,8.0,기혼
736,최원영,월계수 양복점 신사들,주연,남자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],41,2016,7.73,기혼
737,최원영,너를 기억해,주연,남자,"['thriller', 'drama']","['monday', ' tuesday']",['KBS2'],40,2015,8.21,기혼
738,비,고스트 닥터,주연,남자,"['sf', 'comedy', 'society']","['monday', ' tuesday']",['TVN'],41,2022,8.17,기혼
739,비,웰컴2라이프,주연,남자,"['romance', 'sf', 'comedy', 'society']","['monday', ' tuesday']",['MBC'],38,2019,7.85,기혼
740,비,스케치,주연,남자,"['thriller', 'action', 'sf']","['friday', ' saturday']",['JTBC'],37,2018,7.72,기혼
741,신하균,괴물,주연,남자,"['thriller', 'drama']","['friday', ' saturday']",['JTBC'],48,2021,8.41,미혼
742,신하균,영혼수선공,주연,남자,"['drama', 'comedy', 'romance', 'society']","['wednesday', ' thursday']",['KBS2'],47,2020,7.72,미혼
743,신하균,나쁜형사,주연,남자,"['thriller', 'drama']","['monday', ' tuesday']",['MBC'],45,2018,7.72,미혼
744,신하균,피리부는 사나이,주연,남자,"['thriller', 'action', 'drama']","['monday', ' tuesday']",['TVN'],43,2016,7.72,미혼
745,한지민,우리들의 블루스,주연,여자,"['drama', 'romance']","['saturday', ' sunday']","['NETFLIX', ' TVN']",41,2022,8.13,미혼
746,한지민,봄밤,주연,여자,"['drama', 'romance']","['thursday', ' wednesday']","['MBC', ' NETFLIX']",38,2019,8.17,미혼
747,한지민,눈이 부시게,주연,여자,"['drama', 'romance']","['monday', ' tuesday']","['JTBC', ' VIKI']",38,2019,7.93,미혼
748,한지민,아는 와이프,주연,여자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']",['TVN'],37,2018,7.91,미혼
749,장서희,언니는 살아있다,주연,여자,"['drama', 'romance']",['saturday'],['SBS'],46,2017,7.7,미혼
750,오창석,태양의 계절,주연,남자,"['romance', 'drama', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],38,2019,7.7,미혼
751,오창석,리치맨,주연,남자,"['romance', 'comedy', 'society']","['wednesday', ' thursday']","['DRAMAX', ' VIKI']",37,2018,7.55,미혼
752,오창석,내 마음 반짝반짝,조연,남자,"['drama', 'romance']","['saturday', ' sunday']",['SBS'],34,2015,7.67,미혼
753,박하나,신사와 아가씨,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],37,2021,7.61,미혼
754,박하나,위험한 약속,주연,여자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],36,2020,7.69,미혼
755,박하나,위대한 쇼,조연,여자,"['comedy', 'drama', 'society']","['monday', ' tuesday']",['TVN'],35,2019,7.72,미혼
756,박하나,인형의 집,주연,여자,"['drama', 'thriller', 'romance', 'youth']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],34,2018,7.69,미혼
757,박하나,약속,주연,여자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],32,2016,7.69,미혼
758,강지섭,브라보 마이 라이프,주연,남자,"['comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],42,2022,7.71,미혼
759,강지섭,울지 않는 새,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday']",['TVN'],35,2015,7.7,미혼
760,박윤재,빨강 구두,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],41,2021,7.68,기혼
761,박윤재,내일도 맑음,주연,남자,"['romance', 'drama', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],38,2018,7.69,기혼
762,박윤재,이름 없는 여자,주연,남자,"['romance', 'drama']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],37,2017,7.69,기혼
763,정다빈,라이브온,주연,여자,"['drama', 'youth', 'comedy', 'romance']",['tuesday'],"['JTBC', ' NAVER TV CAST', ' VIKI']",21,2020,7.95,미혼
764,정다빈,인간수업,주연,여자,"['drama', 'thriller', 'youth']",['wednesday'],['NETFLIX'],21,2020,8.31,미혼
765,조수향,후아유-학교 2015,조연,여자,"['drama', 'thriller', 'youth', 'romance']","['monday', ' tuesday']",['KBS2'],25,2015,8.1,미혼
766,도경수,백일의 낭군님,주연,남자,"['romance', 'comedy', 'hist_war', 'drama']","['tuesday', ' monday']",['TVN'],26,2018,8.13,미혼
767,도경수,우리 옆집에 엑소가 산다,주연,남자,"['comedy', 'romance', 'music']","['tuesday', ' thursday']",['NAVER TV CAST'],23,2015,7.7,미혼
768,이시언,간택-여인들의 전쟁,주연,남자,"['romance', 'sf', 'society', 'hist_war']","['saturday', ' sunday']","['TV CHOSUN', ' VIKI']",38,2019,7.75,미혼
769,이시언,어비스,조연,남자,"['thriller', 'comedy', 'romance', 'sf']","['monday', ' tuesday']","['NETFLIX', ' TVN']",38,2019,7.86,미혼
770,이시언,플레이어,주연,남자,"['comedy', 'thriller', 'action']","['saturday', ' sunday']",['OCN'],37,2018,7.98,미혼
771,이시언,투깝스,조연,남자,"['thriller', 'comedy', 'romance', 'sf']","['monday', ' tuesday']",['MBC'],36,2017,7.78,미혼
772,이시언,다시 만난 세계,조연,남자,"['drama', 'sf', 'romance']","['wednesday', ' thursday']",['SBS'],36,2017,7.67,미혼
773,이시언,더블유,조연,남자,"['thriller', 'comedy', 'romance', 'sf']","['wednesday', ' thursday']",['MBC'],35,2016,8.42,미혼
774,김상호,인사이더,조연,남자,"['thriller', 'action', 'society']","['wednesday', ' thursday']",['JTBC'],53,2022,7.74,기혼
775,김상호,마이 네임,조연,남자,"['thriller', 'action']",['friday'],['NETFLIX'],52,2021,8.48,기혼
776,김상호,루카: 더 비기닝,조연,남자,"['thriller', 'action', 'sf']","['monday', ' tuesday']",['TVN'],52,2021,7.58,기혼
777,김상호,앨리스,조연,남자,"['romance', 'thriller', 'sf']","['friday', ' saturday']",['SBS'],51,2020,7.59,기혼
778,김상호,킹덤,조연,남자,"['thriller', 'society', 'hist_war']",['friday'],['NETFLIX'],50,2019,8.54,기혼
779,김상호,싸우자 귀신아,조연,남자,"['thriller', 'comedy', 'romance', 'sf']","['monday', ' tuesday']",['TVN'],47,2016,8.1,기혼
780,김상호,운빨로맨스,조연,남자,"['romance', 'comedy', 'society', 'drama']","['wednesday', ' thursday']",['MBC'],47,2016,7.76,기혼
781,곽동연,빅마우스,조연,남자,"['drama', 'thriller', 'society']","['friday', ' saturday']",['MBC'],26,2022,7.9,미혼
782,곽동연,괴이,조연,남자,"['thriller', 'sf']",['friday'],['TVN'],26,2022,7.67,미혼
783,곽동연,빈센조,조연,남자,"['drama', 'thriller', 'comedy', 'society']","['saturday', ' sunday']","['NETFLIX', ' TVN']",25,2021,8.82,미혼
784,곽동연,두 번은 없다,주연,남자,"['drama', 'comedy', 'romance']",['saturday'],['MBC'],23,2019,7.78,미혼
